,company,description,location,salary,title,hourly_salary,monthly_salary,annual_salary
834,    Datadog,"
You've written production data pipelines. Join us to build powerful, intelligent data systems. Explore and find meaning in extremely high volumes of data....","New York, NY 10001 (Chelsea area)",,Data Scientist (NYC),,,
835,    CAPCO,"
Capco is looking for Senior Data Scientists. And rewarding role as a Senior Data Scientist. A team of data scientists and work with business sponsors and...","New York, NY 10271 (Financial District area)",,Senior Data Scientist,,,
836,"    Two Sigma Investments, LLC.","
Two Sigma combines massive amounts of data, world-class. Computing power, and statistical expertise to develop sophisticated trading....","New York, NY",,Quantitative Researcher in Machine Learning,,,
837,    New York University College of Dentistry,"JUNIOR RESEARCH SCIENTIST*. Uses computers for word processing, data acquisition and statistical analysis....","New York, NY",,JUNIOR RESEARCH SCIENTIST McDevitt Research Laboratory,,,
838,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
839,    Cipla,"Executes batches as per the protocols, analyze data and prepare summary reports. The ideal candidate will identify and evaluate the critical formulation factors...","Hauppauge, NY",,Senior Scientist,,,
840,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
841,    Lancer Insurance Company,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,"Long Beach, NY",,Data Scientist & Analytics Developer,,,
842,    x.ai,"
A Data Scientist will. Familiar with data structures, parallelism and concurrency. Be capable of visualizing and communicating data science concepts to other...","New York, NY 10004 (Financial District area)",,Data Scientist,,,
843,    Stonehenge Inc,"
Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets and provide new...","Rockville Centre, NY",,Data Scientist,,,
844,    The Nielsen Company,"
The Data Scientist will be responsible for ensuring that our data products are of the highest quality. Develop and maintain ongoing data exploratory analyses...","New York, NY 10003 (Greenwich Village area)",,Data Scientist,,,
845,    JPMorgan Chase,"
Data Scientist - Manager of Experimentation. Proprietary data platforms. They are hands-on, without needing an army of engineers or other data scientists to...","New York, NY",,Data Scientist - Manager of Experimentation,,,
846,    JPMorgan Chase,"
Digital Intelligence - Data Scientist. You are hands-on, and don’t need an army of engineers or other data scientists to support you, and love learning new...","New York, NY",,Digital Intelligence - Data Scientist,,,
847,    ReWork,"
A mid-career data scientist - You have a successful track record leading and executing a broad range of data science projects spanning the entire project...","New York, NY 10013 (Tribeca area)",,Data Scientist,,,
848,    Columbia University,"
Develop, characterize and optimize bioinformatics tools to analyze high-throughput genetic and genomic data (genome-wide SNPs, whole exome/genome sequencing,...","New York, NY",,Postdoctoral Research Scientist,,,
849,    Oliver James Associates,"
We are currently looking for an brilliant data scientist to utilize massive datasets in a leading insurance firm....","New York, NY",185000.0,Data Scientist,,,185000.0
850,    RangTech,"
Web analytics, Data mining techniques application for large data. Experience in data visualization and presentation....","New York, NY",,Data Scientist,,,
851,    Yahoo! Inc.,"
Our scientists specialize in designing and building scalable and reliable distributed and parallel systems that serve all the aspects of big data like data...","New York, NY",,Research Scientist,,,
852,    Uber,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,"New York, NY",,Data Scientist - Monitoring & Anomaly Detection Platform,,,
853,"    AbilTo, Inc","Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...","New York, NY",,Data Scientist,,,
854,    UncommonGoods,"We’re looking for a passionate Data Analyst that can rigorously analyze data and translate it into actionable insight that informs product, marketing, and...","New York, NY",,Junior Data Scientist,,,
855,"    AbilTo, Inc","Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...","New York, NY",,Data Scientist,,,
856,    Lancer Insurance Company,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,"Long Beach, NY",,Data Scientist & Analytics Developer,,,
857,    JPMorgan Chase,"
Data Scientist - New York, NY. This includes a balance of marketing/campaign optimization, data wrangling and data science....","New York, NY",,"Digital Marketing – Sr. Data Scientist - New York, NY",,,
858,    Verizon,"
Research data to improve customer engagement. Understand, categorize, organize, and interpret heterogeneous data sets....","New York, NY 10007 (Financial District area)",,Data Scientist,,,
859,    NBCUniversal,"
Help business analysts, application engineers, data scientists, etc., leverage the appropriate tools, solutions, and/or processes as part of their data mining,...","New York, NY",,"Data Engineer, Analytics Technology",,,
860,    FactSet,"
Should be a creative data scientist and be. Scientist and engineer. Applications, and comprehensive data feeds....","New York, NY 10279 (Financial District area)",,Data Scientist,,,
861,    Aetna,"
Aetna’s Consumer Health Services Clinical Analytics team is seeking a Lead Data Scientist in either our New York, NY or Boston, MA location....","New York, NY 10016 (Gramercy area)",,Lead Data Scientist,,,
862,    Crisis Text Line,"
Chief Data Scientist. The Data Scientist's role at Crisis Text Line is to support staff in making smarter decisions through data....","New York, NY",,Data Scientist,,,
863,    Xaxis,"
Xaxis combines proprietary technology, unique data assets and exclusive media relationships with the brightest team of audience analysts, data scientists and...","New York, NY",,"Analyst, Automated Trading",,,
864,    Tilting Point,"
The Data Scientist will also work to ensure accurate data reporting. The Data Scientist will play a key role in analyzing data and communicating insights that...","New York, NY",,Data Scientist,,,
865,    DBRS,"
Lead Data Scientist, US RMBS. The Lead Data Scientist role is a unique and exciting opportunity to take on global ownership of the mortgage modeling process....","New York, NY 10005 (Financial District area)",,"Lead Data Scientist, US RMBS",,,
866,    Dia&Co,"
You are a data science Ph.D. Can write code for data analysis and producing results (e.g. In a relevant field, with knowledge of statistics, recommendation...","New York, NY",,Data Scientist,,,
867,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
868,    Uber,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,"New York, NY",,Data Scientist - Monitoring & Anomaly Detection Platform,,,
869,    UncommonGoods,"We’re looking for a passionate Data Analyst that can rigorously analyze data and translate it into actionable insight that informs product, marketing, and...","New York, NY",,Junior Data Scientist,,,
870,"    AbilTo, Inc","Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...","New York, NY",,Data Scientist,,,
871,    Uber,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,"New York, NY",,Data Scientist - Monitoring & Anomaly Detection Platform,,,
