,company,description,location,salary,title,hourly_salary,monthly_salary,annual_salary
899,    UncommonGoods,"We’re looking for a passionate Data Analyst that can rigorously analyze data and translate it into actionable insight that informs product, marketing, and...","New York, NY",,Junior Data Scientist,,,
900,"    AbilTo, Inc","Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...","New York, NY",,Data Scientist,,,
901,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
902,    Lancer Insurance Company,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,"Long Beach, NY",,Data Scientist & Analytics Developer,,,
903,    AT&T,"
Data Scientists will usually have a Master’s; Qualified candidates may be asked to submit a Research Statement (required for Inventive Scientist applicants) and...","New York, NY",,Senior Inventive Scientist (Labs Big Data Research),,,
904,    Goldman Sachs,"
Working closely with the global investment teams the Data Scientist will:. Understanding of database and data warehousing concepts (e.g., pivot tables, data...","New York, NY",,"Global Investment Research, Data Scientist",,,
905,    NBCUniversal,"
Serve as a senior data scientist for audience studio data products. You will be part of the Audience Studio Data Technology team, participating in the data...","New York, NY",,"Principal, Data Science",,,
906,    Poise Inc,"
Data Scientist | NY*. Our client is looking for a senior data scientist for our first-of-its-kind sales analytics platform, which combines a proprietary, active...","New York, NY",,Data Scientist,,,
907,    Northwell Health,"
As an Applications Analyst, you will participate in the design, development and implementation of healthcare applications. In this role, you will serve as an","Manhasset, NY",,"Applications Analyst (R Programming, Data Analysis & SQL skills)",,,
908,    Gilt Groupe,"
Machine Learning Data Scientist. Enjoy transforming raw data into features and predictors, and are experienced in statistical modeling and can robustly build,...","New York, NY 10016 (Gramercy area)",,Machine Learning Data Scientist,,,
909,    MLB Advanced Media,"
As a Senior Data Scientist at MLBAM, you will be a hands-on lead for data science in the organization. 2+ years of professional experience as a Data Scientist...","New York, NY 10011 (Chelsea area)",,Senior Data Scientist,,,
910,    Hudson's Bay Company (HBC),"
Candidate will also help to integrate additional sources of customer data to create a full picture of the customer and the opportunity....","New York, NY",,"Sr. Analyst, HBC Customer Research & Insights",,,
911,    Columbia University,"
The lab, integrates the full spectrum of computational and experimental approaches and techniques, with specific focus on high-throughput data generation....","New York, NY",,Associate Research Scientist,,,
912,    SecurityScorecard,"
You're a seasoned Data Scientist who loves difficult data problems and enjoy cyber security challenges. We are looking for an accomplished Data Scientist with...","New York, NY",,Data Scientist,,,
913,    Uber,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,"New York, NY",,Data Scientist - Monitoring & Anomaly Detection Platform,,,
914,    UncommonGoods,"We’re looking for a passionate Data Analyst that can rigorously analyze data and translate it into actionable insight that informs product, marketing, and...","New York, NY",,Junior Data Scientist,,,
915,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
916,    Lancer Insurance Company,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,"Long Beach, NY",,Data Scientist & Analytics Developer,,,
917,    General Assembly,"
Working as a developer or data scientist. Recently voted Fast Company’s #1 Most Innovative Company in Education and #28 Most Innovative Company in the world,...","New York, NY 10010 (Gramercy area)",,R&D Manager,,,
918,    New York Genome Center,"
You will work as part of a team of analysts and scientists led by experienced bioinformatics scientists. Analyze sequencing data using established workflows;...","New York, NY 10013 (Tribeca area)",,Bioinformatics Analyst (Epigenomics and RNA),,,
919,    KPMG,"
Work with data scientist to identify data needs, sources, and structure to support client issues problem solving....","New York, NY 10154 (Midtown area)",,Big Data Analytics Business Consultant,,,
920,    Spotify,"
You have experience with a range of data science techniques including clustering, machine learning, and network analysis....","New York, NY 10011 (Chelsea area)",,Research Lead / Data Scientist,,,
921,    AllianceBernstein,"
C onduct quantitative and statistical research as well as portfolio management for various investment portfolios. Collaborate with Quantitative Analysts and","New York, NY 10105 (Midtown area)",122500.0,AVP/Quantitative Analyst,,,122500.0
922,    Gallup,"
Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","New York, NY",,Data Scientist – Predictive Analytics,,,
923,    NBCUniversal,"
Strong analytical skills, able to analyze qualitative and quantitative data with client needs in mind. Analyze and interpret ratings data across the NBC Owned...","New York, NY",,Research Analyst,,,
924,    Datadog,"
You've written production data pipelines. Join us to build powerful, intelligent data systems. Explore and find meaning in extremely high volumes of data....","New York, NY 10001 (Chelsea area)",,Data Scientist (NYC),,,
925,    CAPCO,"
Capco is looking for Senior Data Scientists. And rewarding role as a Senior Data Scientist. A team of data scientists and work with business sponsors and...","New York, NY 10271 (Financial District area)",,Senior Data Scientist,,,
926,"    Two Sigma Investments, LLC.","
Two Sigma combines massive amounts of data, world-class. Computing power, and statistical expertise to develop sophisticated trading....","New York, NY",,Quantitative Researcher in Machine Learning,,,
927,    Uber,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,"New York, NY",,Data Scientist - Monitoring & Anomaly Detection Platform,,,
928,"    AbilTo, Inc","Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...","New York, NY",,Data Scientist,,,
929,    UncommonGoods,"We’re looking for a passionate Data Analyst that can rigorously analyze data and translate it into actionable insight that informs product, marketing, and...","New York, NY",,Junior Data Scientist,,,
930,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
931,    Lancer Insurance Company,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,"Long Beach, NY",,Data Scientist & Analytics Developer,,,
932,    x.ai,"
A Data Scientist will. Familiar with data structures, parallelism and concurrency. Be capable of visualizing and communicating data science concepts to other...","New York, NY 10004 (Financial District area)",,Data Scientist,,,
933,    Stonehenge Inc,"
Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets and provide new...","Rockville Centre, NY",,Data Scientist,,,
934,    The Nielsen Company,"
The Data Scientist will be responsible for ensuring that our data products are of the highest quality. Develop and maintain ongoing data exploratory analyses...","New York, NY 10003 (Greenwich Village area)",,Data Scientist,,,
