"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Zapata County, TX"	"48505"	1347	212619	633.52758	599.69479	667.36037
	"Zavala County, TX"	"48507"	1424	187470	759.58820	720.13527	799.04113
	"Beaver County, UT"	"49001"	965	100504	960.16079	899.57980	1020.74178
	"Box Elder County, UT"	"49003"	4981	750525	663.66877	645.23775	682.09978
	"Cache County, UT"	"49005"	7212	1666572	432.74458	422.75701	442.73215
	"Carbon County, UT"	"49007"	3305	329069	1004.34863	970.10697	1038.59029
	"Daggett County, UT"	"49009"	88	16004	549.86253	441.00625	677.44714
	"Davis County, UT"	"49011"	21174	4506935	469.80930	463.48116	476.13745
	"Duchesne County, UT"	"49013"	1887	269812	699.37586	667.81995	730.93178
	"Emery County, UT"	"49015"	1324	171294	772.94009	731.30515	814.57503
	"Garfield County, UT"	"49017"	675	77594	869.91262	804.28604	935.53921
	"Grand County, UT"	"49019"	1158	141883	816.16543	769.15654	863.17432
	"Iron County, UT"	"49021"	3762	659728	570.23501	552.01282	588.45720
	"Juab County, UT"	"49023"	1076	150306	715.87295	673.09836	758.64755
	"Kane County, UT"	"49025"	1029	106242	968.54351	909.36453	1027.72250
	"Millard County, UT"	"49027"	1640	196832	833.19785	792.87212	873.52359
	"Morgan County, UT"	"49029"	652	137532	474.07149	437.68199	510.46099
	"Piute County, UT"	"49031"	259	23419	1105.93962	971.24892	1240.63032
	"Rich County, UT"	"49033"	220	33963	647.76374	562.16619	733.36130
	"Salt Lake County, UT"	"49035"	88073	15706120	560.75593	557.05247	564.45940
	"San Juan County, UT"	"49037"	1344	228337	588.60369	557.13494	620.07243
	"Sanpete County, UT"	"49039"	2772	410660	675.01096	649.88224	700.13967
	"Sevier County, UT"	"49041"	2869	319172	898.88837	865.99590	931.78085
	"Summit County, UT"	"49043"	1860	550308	337.99254	322.63199	353.35309
	"Tooele County, UT"	"49045"	4333	829152	522.58211	507.02187	538.14235
	"Uintah County, UT"	"49047"	3104	479043	647.95853	625.16339	670.75368
	"Utah County, UT"	"49049"	29574	7376821	400.90440	396.33518	405.47362
	"Wasatch County, UT"	"49051"	1611	333041	483.72423	460.10280	507.34565
	"Washington County, UT"	"49053"	14482	1961635	738.26171	726.23762	750.28579
	"Wayne County, UT"	"49055"	361	42067	858.15485	769.62940	946.68030
	"Weber County, UT"	"49057"	23473	3479918	674.52739	665.89817	683.15660
	"Addison County, VT"	"50001"	4445	585163	759.61741	737.28605	781.94876
	"Bennington County, VT"	"50003"	6531	591524	1104.09721	1077.31950	1130.87493
	"Caledonia County, VT"	"50005"	4551	491231	926.44805	899.53123	953.36486
	"Chittenden County, VT"	"50007"	15530	2453572	632.95473	622.99969	642.90977
	"Essex County, VT"	"50009"	968	101962	949.37330	889.56583	1009.18076
	"Franklin County, VT"	"50011"	5856	754182	776.47040	756.58289	796.35791
	"Grand Isle County, VT"	"50013"	861	112949	762.29095	711.37249	813.20941
	"Lamoille County, VT"	"50015"	2882	383149	752.18779	724.72559	779.64999
	"Orange County, VT"	"50017"	3774	461693	817.42630	791.34653	843.50607
	"Orleans County, VT"	"50019"	4445	431322	1030.55258	1000.25623	1060.84893
	"Rutland County, VT"	"50021"	10165	996218	1020.35900	1000.52294	1040.19506
	"Washington County, VT"	"50023"	8000	944880	846.66836	828.11492	865.22180
	"Windham County, VT"	"50025"	6664	707313	942.15715	919.53614	964.77816
	"Windsor County, VT"	"50027"	8943	911726	980.88680	960.55699	1001.21661
	"Accomack County, VA"	"51001"	7212	562996	1281.00377	1251.43872	1310.56882
	"Albemarle County, VA"	"51003"	10674	1491082	715.85600	702.27543	729.43658
	"Alleghany County, VA"	"51005"	3541	256174	1382.26362	1336.73505	1427.79219
	"Amelia County, VA"	"51007"	2058	194465	1058.28812	1012.56485	1104.01140
	"Amherst County, VA"	"51009"	5129	513257	999.30444	971.95569	1026.65320
	"Appomattox County, VA"	"51011"	2407	230483	1044.32865	1002.60760	1086.04970
	"Arlington County, VA"	"51013"	15957	3197455	499.05315	491.30983	506.79647
	"Augusta County, VA"	"51015"	9653	1130896	853.57097	836.54294	870.59901
	"Bath County, VA"	"51017"	977	77306	1263.80876	1184.56042	1343.05710
	"Bedford County, VA"	"51019"	8827	1056869	835.20285	817.77911	852.62659
	"Bland County, VA"	"51021"	1285	109474	1173.79469	1109.61514	1237.97424
	"Botetourt County, VA"	"51023"	4467	514010	869.04924	843.56378	894.53470
	"Brunswick County, VA"	"51025"	3169	283561	1117.57259	1078.66174	1156.48343
	"Buchanan County, VA"	"51027"	4686	400675	1169.52642	1136.04029	1203.01255
	"Buckingham County, VA"	"51029"	2598	264305	982.95530	945.15717	1020.75342
	"Campbell County, VA"	"51031"	7587	852802	889.65551	869.63649	909.67454
	"Caroline County, VA"	"51033"	3726	417289	892.90636	864.23551	921.57720
	"Carroll County, VA"	"51035"	5498	475101	1157.22762	1126.63811	1187.81713
	"Charles City County, VA"	"51036"	1142	113578	1005.47641	947.15945	1063.79338
	"Charlotte County, VA"	"51037"	2506	200336	1250.89849	1201.92201	1299.87497
	"Chesterfield County, VA"	"51041"	28434	4748749	598.76822	591.80844	605.72801
	"Clarke County, VA"	"51043"	2195	218633	1003.96555	961.96474	1045.96636
	"Craig County, VA"	"51045"	789	82258	959.17722	892.24790	1026.10655
	"Culpeper County, VA"	"51047"	5499	681094	807.37754	786.03772	828.71737
	"Cumberland County, VA"	"51049"	1425	152710	933.14125	884.69100	981.59150
	"Dickenson County, VA"	"51051"	3175	255414	1243.07986	1199.84011	1286.31962
	"Dinwiddie County, VA"	"51053"	3793	424963	892.54829	864.14319	920.95340
	"Essex County, VA"	"51057"	2047	170086	1203.50881	1151.37177	1255.64586
	"Fairfax County, VA"	"51059"	71134	16674563	426.60188	423.46687	429.73690
	"Fauquier County, VA"	"51061"	7497	999055	750.40914	733.42238	767.39589
	"Floyd County, VA"	"51063"	2417	235993	1024.18292	983.35143	1065.01442
	"Fluvanna County, VA"	"51065"	2770	383725	721.87113	694.98825	748.75402
	"Franklin County, VA"	"51067"	7972	844685	943.78378	923.06592	964.50164
	"Frederick County, VA"	"51069"	8122	1147282	707.93406	692.53772	723.33039
	"Giles County, VA"	"51071"	3400	271189	1253.73817	1211.59536	1295.88097
	"Gloucester County, VA"	"51073"	5252	577212	909.89099	885.28261	934.49938
	"Goochland County, VA"	"51075"	2556	316822	806.76216	775.48544	838.03887
	"Grayson County, VA"	"51077"	3435	257797	1332.44374	1287.88411	1377.00338
	"Greene County, VA"	"51079"	2046	278590	734.41258	702.58941	766.23574
	"Greensville County, VA"	"51081"	1753	190116	922.06863	878.90397	965.23330
	"Halifax County, VA"	"51083"	7531	582196	1293.55063	1264.33514	1322.76612
	"Hanover County, VA"	"51085"	11542	1536380	751.24644	737.54084	764.95203
	"Henrico County, VA"	"51087"	38256	4665476	819.98064	811.76371	828.19758
	"Henry County, VA"	"51089"	10483	884352	1185.38772	1162.69567	1208.07977
	"Highland County, VA"	"51091"	468	38395	1218.90871	1108.47432	1329.34310
	"Isle of Wight County, VA"	"51093"	4896	531558	921.06600	895.26562	946.86638
	"James City County, VA"	"51095"	7875	966857	814.49480	796.50530	832.48430
	"King and Queen County, VA"	"51097"	1256	109502	1147.01101	1083.57603	1210.44600
	"King George County, VA"	"51099"	2236	339046	659.49753	632.16163	686.83343
	"King William County, VA"	"51101"	2069	236922	873.28319	835.65348	910.91291
	"Lancaster County, VA"	"51103"	3213	182547	1760.09466	1699.23399	1820.95533
	"Lee County, VA"	"51105"	4869	398068	1223.15785	1188.80058	1257.51513
	"Loudoun County, VA"	"51107"	14136	4265226	331.42441	325.96083	336.88799
	"Louisa County, VA"	"51109"	4337	486762	890.98985	864.47225	917.50744
	"Lunenburg County, VA"	"51111"	2369	206820	1145.44048	1099.31445	1191.56651
	"Madison County, VA"	"51113"	2082	208756	997.33660	954.49581	1040.17739
	"Mathews County, VA"	"51115"	1941	144375	1344.41558	1284.60517	1404.22600
	"Mecklenburg County, VA"	"51117"	6807	518192	1313.60577	1282.39940	1344.81214
	"Middlesex County, VA"	"51119"	2321	168246	1379.52760	1323.40356	1435.65163
	"Montgomery County, VA"	"51121"	8655	1445964	598.56262	585.95213	611.17311
	"Nelson County, VA"	"51125"	2664	236645	1125.73686	1082.98787	1168.48585
	"New Kent County, VA"	"51127"	1881	266492	705.83732	673.93911	737.73553
	"Northampton County, VA"	"51131"	3108	201761	1540.43646	1486.27886	1594.59405
	"Northumberland County, VA"	"51133"	2776	198019	1401.88568	1349.73512	1454.03623
	"Nottoway County, VA"	"51135"	3192	252304	1265.14047	1221.25069	1309.03024
	"Orange County, VA"	"51137"	5005	493095	1015.01739	986.89660	1043.13818
	"Page County, VA"	"51139"	4206	379648	1107.86834	1074.38648	1141.35020
	"Patrick County, VA"	"51141"	3712	300443	1235.50890	1195.76248	1275.25531
	"Pittsylvania County, VA"	"51143"	10322	1000037	1032.16181	1012.24949	1052.07413
	"Powhatan County, VA"	"51145"	2652	419880	631.60903	607.56996	655.64810
	"Prince Edward County, VA"	"51147"	3470	347721	997.92650	964.72254	1031.13046
	"Prince George County, VA"	"51149"	3078	561224	548.44412	529.06856	567.81967
	"Prince William County, VA"	"51153"	21810	5802432	375.87687	370.88833	380.86542
	"Pulaski County, VA"	"51155"	6738	557547	1208.50798	1179.65172	1237.36425
	"Rappahannock County, VA"	"51157"	1092	116873	934.34754	878.92924	989.76584
	"Richmond County, VA"	"51159"	1846	145868	1265.52774	1207.79636	1323.25911
	"Roanoke County, VA"	"51161"	14444	1439142	1003.65357	987.28555	1020.02159
	"Rockbridge County, VA"	"51163"	3487	348159	1001.55389	968.31057	1034.79721
	"Rockingham County, VA"	"51165"	9920	1171004	847.13630	830.46562	863.80699
	"Russell County, VA"	"51167"	5434	461708	1176.93434	1145.64125	1208.22743
	"Scott County, VA"	"51169"	4948	369133	1340.43827	1303.08849	1377.78805
	"Shenandoah County, VA"	"51171"	6802	634918	1071.31945	1045.85954	1096.77935
	"Smyth County, VA"	"51173"	6704	518608	1292.69120	1261.74668	1323.63573
	"Southampton County, VA"	"51175"	2955	288026	1025.94905	988.95745	1062.94065
	"Spotsylvania County, VA"	"51177"	10650	1814985	586.78171	575.63728	597.92614
	"Stafford County, VA"	"51179"	8504	1890136	449.91472	440.35214	459.47729
	"Surry County, VA"	"51181"	1082	110471	979.44257	921.08174	1037.80339
	"Sussex County, VA"	"51183"	2189	194136	1127.56006	1080.32409	1174.79604
	"Tazewell County, VA"	"51185"	9372	709784	1320.40170	1293.66880	1347.13460
	"Warren County, VA"	"51187"	5193	570188	910.75224	885.98104	935.52345
	"Washington County, VA"	"51191"	9253	853509	1084.11276	1062.02309	1106.20243
	"Westmoreland County, VA"	"51193"	3402	272967	1246.30450	1204.42388	1288.18512
	"Wise County, VA"	"51195"	7779	659004	1180.41772	1154.18581	1206.64963
	"Wythe County, VA"	"51197"	5391	456470	1181.01956	1149.49286	1212.54626
	"York County, VA"	"51199"	5733	1005436	570.20039	555.44018	584.96060
	"Alexandria city, VA"	"51510"	12169	2159215	563.58445	553.57091	573.59799
	"Bedford city, VA"	"51515"	1554	92917	1672.46037	1589.30574	1755.61499
	"Bristol city, VA"	"51520"	4166	280262	1486.46624	1441.32728	1531.60519
	"Buena Vista city, VA"	"51530"	1263	105228	1200.25088	1134.05569	1266.44607
	"Charlottesville city, VA"	"51540"	4753	682459	696.45209	676.65218	716.25201
	"Chesapeake city, VA"	"51550"	23861	3448451	691.93386	683.15422	700.71349
	"Clifton Forge city, VA"	"51560"	171	8667	1973.00104	1677.27788	2268.72419
	"Colonial Heights city, VA"	"51570"	3443	277106	1242.48483	1200.98191	1283.98775
	"Covington city, VA"	"51580"	1327	97028	1367.64645	1294.06058	1441.23233
	"Danville city, VA"	"51590"	11290	719498	1569.14960	1540.20461	1598.09459
	"Emporia city, VA"	"51595"	1524	91524	1665.13701	1581.53561	1748.73842
	"Fairfax city, VA"	"51600"	3248	354432	916.39581	884.87981	947.91182
	"Falls Church city, VA"	"51610"	1261	183970	685.43784	647.60521	723.27048
	"Franklin city, VA"	"51620"	2082	134682	1545.86359	1479.46072	1612.26646
	"Fredericksburg city, VA"	"51630"	3168	369400	857.60693	827.74267	887.47119
	"Galax city, VA"	"51640"	1656	110118	1503.84133	1431.40976	1576.27291
	"Hampton city, VA"	"51650"	18228	2241280	813.28527	801.47854	825.09199
	"Harrisonburg city, VA"	"51660"	4113	737399	557.77130	540.72489	574.81771
	"Hopewell city, VA"	"51670"	4384	356955	1228.16602	1191.80987	1264.52216
	"Lexington city, VA"	"51678"	1066	111436	956.60289	899.17681	1014.02897
	"Lynchburg city, VA"	"51680"	12450	1142420	1089.79185	1070.64863	1108.93506
	"Manassas city, VA"	"51683"	3035	593844	511.07698	492.89409	529.25988
	"Manassas Park city, VA"	"51685"	636	206259	308.35018	284.38550	332.31487
	"Martinsville city, VA"	"51690"	3726	229640	1622.53963	1570.44056	1674.63870
	"Newport News city, VA"	"51700"	22561	2912004	774.75855	764.64873	784.86837
	"Norfolk city, VA"	"51710"	31739	3859225	822.41901	813.37101	831.46701
	"Norton city, VA"	"51720"	682	62864	1084.88165	1003.45881	1166.30449
	"Petersburg city, VA"	"51730"	7180	521720	1376.21713	1344.38389	1408.05037
	"Poquoson city, VA"	"51735"	1492	190481	783.28022	743.53464	823.02580
	"Portsmouth city, VA"	"51740"	16868	1559631	1081.53788	1065.21615	1097.85960
	"Radford city, VA"	"51750"	1711	260863	655.89984	624.82073	686.97895
	"Richmond city, VA"	"51760"	33285	3240446	1027.17342	1016.13834	1038.20850
	"Roanoke city, VA"	"51770"	19279	1531598	1258.75066	1240.98205	1276.51928
	"Salem city, VA"	"51775"	4703	395163	1190.14179	1156.12704	1224.15654
	"Staunton city, VA"	"51790"	5011	381682	1312.87302	1276.52200	1349.22404
	"Suffolk city, VA"	"51800"	10746	1243240	864.35443	848.01170	880.69716
	"Virginia Beach city, VA"	"51810"	42557	6979496	609.74317	603.94998	615.53635
	"Waynesboro city, VA"	"51820"	3768	329074	1145.03121	1108.47022	1181.59220
	"Williamsburg city, VA"	"51830"	1842	210538	874.90144	834.94651	914.85637
	"Winchester city, VA"	"51840"	4203	409250	1027.00061	995.95165	1058.04957
	"Adams County, WA"	"53001"	1824	281168	648.72247	618.95084	678.49410
	"Asotin County, WA"	"53003"	3529	339098	1040.70210	1006.36555	1075.03865
	"Benton County, WA"	"53005"	17861	2614500	683.15165	673.13275	693.17056
	"Chelan County, WA"	"53007"	9770	1119912	872.38997	855.09103	889.68891
	"Clallam County, WA"	"53009"	13910	1103548	1260.47983	1239.53252	1281.42715
	"Clark County, WA"	"53011"	43519	6400630	679.91745	673.52933	686.30556
	"Columbia County, WA"	"53013"	800	63970	1250.58621	1163.92501	1337.24742
	"Cowlitz County, WA"	"53015"	15899	1574891	1009.53018	993.83774	1025.22262
	"Douglas County, WA"	"53017"	4342	576434	753.25189	730.84656	775.65722
	"Ferry County, WA"	"53019"	1166	119604	974.88378	918.92611	1030.84146
	"Franklin County, WA"	"53021"	5159	1074925	479.94046	466.84380	493.03712
	"Garfield County, WA"	"53023"	429	36429	1177.63320	1066.19414	1289.07227
	"Grant County, WA"	"53025"	9531	1330932	716.11472	701.73768	730.49176
	"Grays Harbor County, WA"	"53027"	12561	1126391	1115.15451	1095.65251	1134.65650
	"Island County, WA"	"53029"	9707	1229863	789.27490	773.57338	804.97643
	"Jefferson County, WA"	"53031"	4939	457589	1079.35287	1049.25055	1109.45519
	"King County, WA"	"53033"	189150	29803684	634.65309	631.79293	637.51324
	"Kitsap County, WA"	"53035"	29980	3909307	766.88784	758.20679	775.56889
	"Kittitas County, WA"	"53037"	4159	612259	679.28769	658.64266	699.93271
	"Klickitat County, WA"	"53039"	2752	317403	867.03654	834.64219	899.43089
	"Lewis County, WA"	"53041"	12407	1163726	1066.14444	1047.38418	1084.90469
	"Lincoln County, WA"	"53043"	1826	165665	1102.22437	1051.66802	1152.78072
	"Mason County, WA"	"53045"	9091	900466	1009.58837	988.83471	1030.34202
	"Okanogan County, WA"	"53047"	6169	639735	964.30553	940.24178	988.36928
	"Pacific County, WA"	"53049"	4752	334790	1419.39723	1379.03996	1459.75451
	"Pend Oreille County, WA"	"53051"	2126	200096	1062.49000	1017.32529	1107.65472
	"Pierce County, WA"	"53053"	89414	12244530	730.23628	725.44979	735.02276
	"San Juan County, WA"	"53055"	1980	243127	814.38919	778.51720	850.26118
	"Skagit County, WA"	"53057"	16599	1793345	925.58877	911.50778	939.66976
	"Skamania County, WA"	"53059"	1221	169196	721.64827	681.16982	762.12671
	"Snohomish County, WA"	"53061"	69205	10821759	639.49862	634.73402	644.26323
	"Spokane County, WA"	"53063"	61781	7208409	857.06846	850.31006	863.82686
	"Stevens County, WA"	"53065"	6332	673367	940.34902	917.18709	963.51095
	"Thurston County, WA"	"53067"	28599	3770623	758.46883	749.67823	767.25942
	"Wahkiakum County, WA"	"53069"	780	62404	1249.91988	1162.20143	1337.63833
	"Walla Walla County, WA"	"53071"	8713	916163	951.03164	931.06214	971.00114
	"Whatcom County, WA"	"53073"	21922	3025618	724.54619	714.95479	734.13759
	"Whitman County, WA"	"53075"	3708	694158	534.17234	516.97870	551.36597
	"Yakima County, WA"	"53077"	28712	3741630	767.36609	758.48990	776.24229
	"Barbour County, WV"	"54001"	3038	256984	1182.17477	1140.13659	1224.21294
	"Berkeley County, WV"	"54003"	12425	1510599	822.52140	808.05851	836.98429
	"Boone County, WV"	"54005"	5039	399628	1260.92266	1226.10718	1295.73813
	"Braxton County, WV"	"54007"	2734	233312	1171.82142	1127.89577	1215.74708
	"Brooke County, WV"	"54009"	5226	392268	1332.25244	1296.13160	1368.37328
	"Cabell County, WV"	"54011"	18983	1536600	1235.38982	1217.81554	1252.96411
	"Calhoun County, WV"	"54013"	1476	120743	1222.43111	1160.06664	1284.79559
	"Clay County, WV"	"54015"	1857	155704	1192.64759	1138.40227	1246.89290
	"Doddridge County, WV"	"54017"	1297	126432	1025.84789	970.01770	1081.67807
	"Fayette County, WV"	"54019"	10043	742384	1352.80394	1326.34581	1379.26207
	"Gilmer County, WV"	"54021"	1303	129002	1010.06186	955.21752	1064.90620
	"Grant County, WV"	"54023"	1965	186738	1052.27645	1005.74949	1098.80341
	"Greenbrier County, WV"	"54025"	7334	562455	1303.92654	1274.08379	1333.76928
	"Hampshire County, WV"	"54027"	3522	359765	978.97238	946.64044	1011.30433
	"Hancock County, WV"	"54029"	6652	500913	1327.97512	1296.06195	1359.88828
	"Hardy County, WV"	"54031"	2239	215628	1038.36236	995.35152	1081.37321
	"Harrison County, WV"	"54033"	13794	1095526	1259.12119	1238.10865	1280.13373
	"Jackson County, WV"	"54035"	5103	460152	1108.98138	1078.55379	1139.40897
	"Jefferson County, WV"	"54037"	6497	793276	819.00877	799.09341	838.92413
	"Kanawha County, WV"	"54039"	39619	3110831	1273.58253	1261.04155	1286.12350
	"Lewis County, WV"	"54041"	3543	265010	1336.93068	1292.90771	1380.95366
	"Lincoln County, WV"	"54043"	4183	350545	1193.28474	1157.12243	1229.44706
	"Logan County, WV"	"54045"	8053	586906	1372.11070	1342.14210	1402.07929
	"McDowell County, WV"	"54047"	6034	377379	1598.92310	1558.57891	1639.26729
	"Marion County, WV"	"54049"	11089	902230	1229.06576	1206.18950	1251.94202
	"Marshall County, WV"	"54051"	6336	542096	1168.79667	1140.01689	1197.57645
	"Mason County, WV"	"54053"	5054	427611	1181.91534	1149.32981	1214.50087
	"Mercer County, WV"	"54055"	13769	992900	1386.74590	1363.58252	1409.90927
	"Mineral County, WV"	"54057"	4925	440803	1117.27915	1086.07483	1148.48346
	"Mingo County, WV"	"54059"	5674	433332	1309.38864	1275.31803	1343.45926
	"Monongalia County, WV"	"54061"	10147	1459833	695.07951	681.55499	708.60402
	"Monroe County, WV"	"54063"	2582	217072	1189.46709	1143.58635	1235.34783
