,Notes,County,County Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Race,Race Code,Hispanic Origin,Hispanic Origin Code,Deaths,Population,Crude Rate,% of Total Deaths,year,pct_total_deaths,deaths,population,crude_100k,county_id,state,county_code,CTYNAME,pop_merge_ind
469,,"DuPage County, IL",17043.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,15.0,35954.0,Unreliable,0.025%,2007,0.025,15.0,35954.0,41.7199755243,17043,IL,17043,DuPage County,DuPage County_2007
470,,"DuPage County, IL",17043.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,16.0,60244.0,Unreliable,0.026%,2007,0.026,16.0,60244.0,26.5586614435,17043,IL,17043,DuPage County,DuPage County_2007
471,,"DuPage County, IL",17043.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,16.0,57092.0,Unreliable,0.026%,2007,0.026,16.0,57092.0,28.0249421986,17043,IL,17043,DuPage County,DuPage County_2007
472,,"Lake County, IL",17097.0,15-24 years,15-24,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,32730.0,Unreliable,0.016%,2007,0.016,10.0,32730.0,30.5530094714,17097,IL,17097,Lake County,Lake County_2007
473,,"Lake County, IL",17097.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,13.0,43747.0,Unreliable,0.021%,2007,0.021,13.0,43747.0,29.716323405,17097,IL,17097,Lake County,Lake County_2007
474,,"Lake County, IL",17097.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,17.0,42248.0,Unreliable,0.028%,2007,0.028,17.0,42248.0,40.2385911759,17097,IL,17097,Lake County,Lake County_2007
475,,"McHenry County, IL",17111.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,22539.0,Unreliable,0.018%,2007,0.018,11.0,22539.0,48.8042947779,17111,IL,17111,McHenry County,McHenry County_2007
476,,"Will County, IL",17197.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,15.0,39398.0,Unreliable,0.025%,2007,0.025,15.0,39398.0,38.0729986294,17197,IL,17197,Will County,Will County_2007
477,,"Will County, IL",17197.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,17.0,37646.0,Unreliable,0.028%,2007,0.028,17.0,37646.0,45.1575200553,17197,IL,17197,Will County,Will County_2007
478,,"Lake County, IN",18089.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,15.0,19741.0,Unreliable,0.025%,2007,0.025,15.0,19741.0,75.9839927055,18089,IN,18089,Lake County,Lake County_2007
479,,"Marion County, IN",18097.0,15-24 years,15-24,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,17.0,36260.0,Unreliable,0.028%,2007,0.028,17.0,36260.0,46.8836183122,18097,IN,18097,Marion County,Marion County_2007
480,,"Marion County, IN",18097.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,16.0,42298.0,Unreliable,0.026%,2007,0.026,16.0,42298.0,37.8268476051,18097,IN,18097,Marion County,Marion County_2007
481,,"Marion County, IN",18097.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,17.0,39598.0,Unreliable,0.028%,2007,0.028,17.0,39598.0,42.9314611849,18097,IN,18097,Marion County,Marion County_2007
482,,"Marion County, IN",18097.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,18.0,44394.0,Unreliable,0.030%,2007,0.03,18.0,44394.0,40.5460197324,18097,IN,18097,Marion County,Marion County_2007
483,,"Marion County, IN",18097.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,35.0,43052.0,81.297,0.057%,2007,0.057,35.0,43052.0,81.2970361423,18097,IN,18097,Marion County,Marion County_2007
484,,"Marion County, IN",18097.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,16.0,29839.0,Unreliable,0.026%,2007,0.026,16.0,29839.0,53.6210999028,18097,IN,18097,Marion County,Marion County_2007
485,,"Marion County, IN",18097.0,65-74 years,65-74,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,15634.0,Unreliable,0.016%,2007,0.016,10.0,15634.0,63.9631572214,18097,IN,18097,Marion County,Marion County_2007
486,,"St. Joseph County, IN",18141.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,12.0,15751.0,Unreliable,0.020%,2007,0.02,12.0,15751.0,76.185639007,18141,IN,18141,St. Joseph County,St. Joseph County_2007
487,,"Linn County, IA",19113.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,13983.0,Unreliable,0.018%,2007,0.018,11.0,13983.0,78.6669527283,19113,IA,19113,Linn County,Linn County_2007
488,,"Polk County, IA",19153.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,13.0,25331.0,Unreliable,0.021%,2007,0.021,13.0,25331.0,51.3205163633,19153,IA,19153,Polk County,Polk County_2007
489,,"Polk County, IA",19153.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,11.0,26733.0,Unreliable,0.018%,2007,0.018,11.0,26733.0,41.1476452325,19153,IA,19153,Polk County,Polk County_2007
490,,"Polk County, IA",19153.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,20.0,25309.0,79.023,0.033%,2007,0.033,20.0,25309.0,79.0232723537,19153,IA,19153,Polk County,Polk County_2007
491,,"Polk County, IA",19153.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,18436.0,Unreliable,0.018%,2007,0.018,11.0,18436.0,59.6658711217,19153,IA,19153,Polk County,Polk County_2007
492,,"Johnson County, KS",20091.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,10.0,37093.0,Unreliable,0.016%,2007,0.016,10.0,37093.0,26.9592645513,20091,KS,20091,Johnson County,Johnson County_2007
493,,"Johnson County, KS",20091.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,34269.0,Unreliable,0.016%,2007,0.016,10.0,34269.0,29.1808923517,20091,KS,20091,Johnson County,Johnson County_2007
494,,"Sedgwick County, KS",20173.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,14.0,23407.0,Unreliable,0.023%,2007,0.023,14.0,23407.0,59.8111675994,20173,KS,20173,Sedgwick County,Sedgwick County_2007
495,,"Sedgwick County, KS",20173.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,10.0,28295.0,Unreliable,0.016%,2007,0.016,10.0,28295.0,35.3419332037,20173,KS,20173,Sedgwick County,Sedgwick County_2007
496,,"Sedgwick County, KS",20173.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,23.0,28054.0,81.985,0.038%,2007,0.038,23.0,28054.0,81.9847437086,20173,KS,20173,Sedgwick County,Sedgwick County_2007
497,,"Sedgwick County, KS",20173.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,19.0,20190.0,Unreliable,0.031%,2007,0.031,19.0,20190.0,94.1059930659,20173,KS,20173,Sedgwick County,Sedgwick County_2007
498,,"Fayette County, KY",21067.0,35-44 years,35-44,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,12.0,14473.0,Unreliable,0.020%,2007,0.02,12.0,14473.0,82.9130104332,21067,KY,21067,Fayette County,Fayette County_2007
499,,"Fayette County, KY",21067.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,15.0,14958.0,Unreliable,0.025%,2007,0.025,15.0,14958.0,100.280786201,21067,KY,21067,Fayette County,Fayette County_2007
500,,"Jefferson County, KY",21111.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,12.0,35786.0,Unreliable,0.020%,2007,0.02,12.0,35786.0,33.5326664059,21111,KY,21111,Jefferson County,Jefferson County_2007
501,,"Jefferson County, KY",21111.0,35-44 years,35-44,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,14.0,36210.0,Unreliable,0.023%,2007,0.023,14.0,36210.0,38.663352665,21111,KY,21111,Jefferson County,Jefferson County_2007
502,,"Jefferson County, KY",21111.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,14.0,36573.0,Unreliable,0.023%,2007,0.023,14.0,36573.0,38.2796051732,21111,KY,21111,Jefferson County,Jefferson County_2007
503,,"Jefferson County, KY",21111.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,28.0,41247.0,67.884,0.046%,2007,0.046,28.0,41247.0,67.883724877,21111,KY,21111,Jefferson County,Jefferson County_2007
504,,"Jefferson County, KY",21111.0,55-64 years,55-64,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,14.0,34597.0,Unreliable,0.023%,2007,0.023,14.0,34597.0,40.4659363529,21111,KY,21111,Jefferson County,Jefferson County_2007
505,,"Jefferson County, KY",21111.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,13.0,31525.0,Unreliable,0.021%,2007,0.021,13.0,31525.0,41.2371134021,21111,KY,21111,Jefferson County,Jefferson County_2007
506,,"Kenton County, KY",21117.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,14.0,11051.0,Unreliable,0.023%,2007,0.023,14.0,11051.0,126.68536784,21117,KY,21117,Kenton County,Kenton County_2007
507,,"Calcasieu Parish, LA",22019.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,12.0,8594.0,Unreliable,0.020%,2007,0.02,12.0,8594.0,139.632301606,22019,LA,22019,Calcasieu Parish,Calcasieu Parish_2007
508,,"Calcasieu Parish, LA",22019.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,8611.0,Unreliable,0.016%,2007,0.016,10.0,8611.0,116.130530717,22019,LA,22019,Calcasieu Parish,Calcasieu Parish_2007
509,,"East Baton Rouge Parish, LA",22033.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,13588.0,Unreliable,0.016%,2007,0.016,10.0,13588.0,73.5943479541,22033,LA,22033,East Baton Rouge Parish,East Baton Rouge Parish_2007
510,,"Jefferson Parish, LA",22051.0,15-24 years,15-24,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,14678.0,Unreliable,0.018%,2007,0.018,11.0,14678.0,74.942090203,22051,LA,22051,Jefferson Parish,Jefferson Parish_2007
511,,"Jefferson Parish, LA",22051.0,25-34 years,25-34,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,12.0,14923.0,Unreliable,0.020%,2007,0.02,12.0,14923.0,80.4127856329,22051,LA,22051,Jefferson Parish,Jefferson Parish_2007
512,,"Jefferson Parish, LA",22051.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,13.0,15021.0,Unreliable,0.021%,2007,0.021,13.0,15021.0,86.5455029625,22051,LA,22051,Jefferson Parish,Jefferson Parish_2007
513,,"Jefferson Parish, LA",22051.0,35-44 years,35-44,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,15.0,17107.0,Unreliable,0.025%,2007,0.025,15.0,17107.0,87.6834044543,22051,LA,22051,Jefferson Parish,Jefferson Parish_2007
514,,"Jefferson Parish, LA",22051.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,15.0,17231.0,Unreliable,0.025%,2007,0.025,15.0,17231.0,87.0524055481,22051,LA,22051,Jefferson Parish,Jefferson Parish_2007
515,,"Jefferson Parish, LA",22051.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,18.0,21886.0,Unreliable,0.030%,2007,0.03,18.0,21886.0,82.2443571233,22051,LA,22051,Jefferson Parish,Jefferson Parish_2007
516,,"Jefferson Parish, LA",22051.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,25.0,21162.0,118.136,0.041%,2007,0.041,25.0,21162.0,118.136282015,22051,LA,22051,Jefferson Parish,Jefferson Parish_2007
517,,"Jefferson Parish, LA",22051.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,17694.0,Unreliable,0.018%,2007,0.018,11.0,17694.0,62.1679665423,22051,LA,22051,Jefferson Parish,Jefferson Parish_2007
518,,"Lafayette Parish, LA",22055.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,11072.0,Unreliable,0.018%,2007,0.018,11.0,11072.0,99.3497109827,22055,LA,22055,Lafayette Parish,Lafayette Parish_2007
519,,"Lafayette Parish, LA",22055.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,11054.0,Unreliable,0.018%,2007,0.018,11.0,11054.0,99.5114890537,22055,LA,22055,Lafayette Parish,Lafayette Parish_2007
520,,"St. Tammany Parish, LA",22103.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,13.0,9871.0,Unreliable,0.021%,2007,0.021,13.0,9871.0,131.698916017,22103,LA,22103,St. Tammany Parish,St. Tammany Parish_2007
521,,"St. Tammany Parish, LA",22103.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,13338.0,Unreliable,0.018%,2007,0.018,11.0,13338.0,82.4711351027,22103,LA,22103,St. Tammany Parish,St. Tammany Parish_2007
522,,"St. Tammany Parish, LA",22103.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,14.0,15324.0,Unreliable,0.023%,2007,0.023,14.0,15324.0,91.3599582354,22103,LA,22103,St. Tammany Parish,St. Tammany Parish_2007
523,,"Cumberland County, ME",23005.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,15889.0,Unreliable,0.018%,2007,0.018,11.0,15889.0,69.2302851029,23005,ME,23005,Cumberland County,Cumberland County_2007
524,,"Anne Arundel County, MD",24003.0,15-24 years,15-24,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,12.0,27000.0,Unreliable,0.020%,2007,0.02,12.0,27000.0,44.4444444444,24003,MD,24003,Anne Arundel County,Anne Arundel County_2007
525,,"Anne Arundel County, MD",24003.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,20.0,30016.0,66.631,0.033%,2007,0.033,20.0,30016.0,66.631130064,24003,MD,24003,Anne Arundel County,Anne Arundel County_2007
526,,"Anne Arundel County, MD",24003.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,14.0,33331.0,Unreliable,0.023%,2007,0.023,14.0,33331.0,42.0029402058,24003,MD,24003,Anne Arundel County,Anne Arundel County_2007
527,,"Anne Arundel County, MD",24003.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,23.0,32497.0,70.776,0.038%,2007,0.038,23.0,32497.0,70.7757639167,24003,MD,24003,Anne Arundel County,Anne Arundel County_2007
528,,"Anne Arundel County, MD",24003.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,25271.0,Unreliable,0.018%,2007,0.018,11.0,25271.0,43.5281548019,24003,MD,24003,Anne Arundel County,Anne Arundel County_2007
529,,"Baltimore County, MD",24005.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,21.0,28375.0,74.009,0.034%,2007,0.034,21.0,28375.0,74.0088105727,24005,MD,24005,Baltimore County,Baltimore County_2007
530,,"Baltimore County, MD",24005.0,35-44 years,35-44,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,11.0,34777.0,Unreliable,0.018%,2007,0.018,11.0,34777.0,31.6301003537,24005,MD,24005,Baltimore County,Baltimore County_2007
531,,"Baltimore County, MD",24005.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,26.0,32963.0,78.876,0.043%,2007,0.043,26.0,32963.0,78.8763158693,24005,MD,24005,Baltimore County,Baltimore County_2007
532,,"Baltimore County, MD",24005.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,18.0,44532.0,Unreliable,0.030%,2007,0.03,18.0,44532.0,40.4203718674,24005,MD,24005,Baltimore County,Baltimore County_2007
533,,"Baltimore County, MD",24005.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,27.0,41461.0,65.121,0.044%,2007,0.044,27.0,41461.0,65.121439425,24005,MD,24005,Baltimore County,Baltimore County_2007
534,,"Montgomery County, MD",24031.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,33442.0,Unreliable,0.018%,2007,0.018,11.0,33442.0,32.8927695712,24031,MD,24031,Montgomery County,Montgomery County_2007
535,,"Montgomery County, MD",24031.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,20.0,42879.0,46.643,0.033%,2007,0.033,20.0,42879.0,46.6428787985,24031,MD,24031,Montgomery County,Montgomery County_2007
536,,"Prince George's County, MD",24033.0,45-54 years,45-54,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,11.0,37739.0,Unreliable,0.018%,2007,0.018,11.0,37739.0,29.1475661782,24033,MD,24033,Prince George's County,Prince George's County_2007
537,,"Prince George's County, MD",24033.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,14.0,11960.0,Unreliable,0.023%,2007,0.023,14.0,11960.0,117.056856187,24033,MD,24033,Prince George's County,Prince George's County_2007
538,,"Prince George's County, MD",24033.0,55-64 years,55-64,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,11.0,25585.0,Unreliable,0.018%,2007,0.018,11.0,25585.0,42.9939417628,24033,MD,24033,Prince George's County,Prince George's County_2007
539,,"Baltimore city, MD",24510.0,35-44 years,35-44,Female,F,Black or African American,2054-5,Not Hispanic or Latino,2186-2,19.0,29481.0,Unreliable,0.031%,2007,0.031,19.0,29481.0,64.4482887283,24510,MD,24510,Baltimore city,Baltimore city_2007
540,,"Baltimore city, MD",24510.0,35-44 years,35-44,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,40.0,24395.0,163.968,0.066%,2007,0.066,40.0,24395.0,163.968026235,24510,MD,24510,Baltimore city,Baltimore city_2007
541,,"Baltimore city, MD",24510.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,23.0,12422.0,185.155,0.038%,2007,0.038,23.0,12422.0,185.155369506,24510,MD,24510,Baltimore city,Baltimore city_2007
542,,"Baltimore city, MD",24510.0,45-54 years,45-54,Female,F,Black or African American,2054-5,Not Hispanic or Latino,2186-2,30.0,33491.0,89.576,0.049%,2007,0.049,30.0,33491.0,89.5763040817,24510,MD,24510,Baltimore city,Baltimore city_2007
543,,"Baltimore city, MD",24510.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,13.0,11850.0,Unreliable,0.021%,2007,0.021,13.0,11850.0,109.70464135,24510,MD,24510,Baltimore city,Baltimore city_2007
544,,"Baltimore city, MD",24510.0,45-54 years,45-54,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,63.0,27167.0,231.899,0.103%,2007,0.103,63.0,27167.0,231.898995104,24510,MD,24510,Baltimore city,Baltimore city_2007
545,,"Baltimore city, MD",24510.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,34.0,12509.0,271.804,0.056%,2007,0.056,34.0,12509.0,271.804300903,24510,MD,24510,Baltimore city,Baltimore city_2007
546,,"Baltimore city, MD",24510.0,55-64 years,55-64,Female,F,Black or African American,2054-5,Not Hispanic or Latino,2186-2,10.0,23254.0,Unreliable,0.016%,2007,0.016,10.0,23254.0,43.0033542616,24510,MD,24510,Baltimore city,Baltimore city_2007
547,,"Baltimore city, MD",24510.0,55-64 years,55-64,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,27.0,17874.0,151.057,0.044%,2007,0.044,27.0,17874.0,151.057401813,24510,MD,24510,Baltimore city,Baltimore city_2007
548,,"Baltimore city, MD",24510.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,10695.0,Unreliable,0.016%,2007,0.016,10.0,10695.0,93.5016362786,24510,MD,24510,Baltimore city,Baltimore city_2007
549,,"Barnstable County, MA",25001.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,11711.0,Unreliable,0.016%,2007,0.016,10.0,11711.0,85.3898044573,25001,MA,25001,Barnstable County,Barnstable County_2007
550,,"Barnstable County, MA",25001.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,17.0,15749.0,Unreliable,0.028%,2007,0.028,17.0,15749.0,107.943361483,25001,MA,25001,Barnstable County,Barnstable County_2007
551,,"Berkshire County, MA",25003.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,9758.0,Unreliable,0.018%,2007,0.018,11.0,9758.0,112.728018036,25003,MA,25003,Berkshire County,Berkshire County_2007
552,,"Bristol County, MA",25005.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,21.0,27292.0,76.946,0.034%,2007,0.034,21.0,27292.0,76.9456250916,25005,MA,25005,Bristol County,Bristol County_2007
553,,"Bristol County, MA",25005.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,20.0,36535.0,54.742,0.033%,2007,0.033,20.0,36535.0,54.7420281921,25005,MA,25005,Bristol County,Bristol County_2007
554,,"Bristol County, MA",25005.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,14.0,39258.0,Unreliable,0.023%,2007,0.023,14.0,39258.0,35.6615212186,25005,MA,25005,Bristol County,Bristol County_2007
555,,"Bristol County, MA",25005.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,28.0,37352.0,74.963,0.046%,2007,0.046,28.0,37352.0,74.9625187406,25005,MA,25005,Bristol County,Bristol County_2007
556,,"Bristol County, MA",25005.0,55-64 years,55-64,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,10.0,30418.0,Unreliable,0.016%,2007,0.016,10.0,30418.0,32.875271221,25005,MA,25005,Bristol County,Bristol County_2007
557,,"Bristol County, MA",25005.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,28359.0,Unreliable,0.016%,2007,0.016,10.0,28359.0,35.2621742657,25005,MA,25005,Bristol County,Bristol County_2007
558,,"Essex County, MA",25009.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,17.0,26784.0,Unreliable,0.028%,2007,0.028,17.0,26784.0,63.4707287933,25009,MA,25009,Essex County,Essex County_2007
559,,"Essex County, MA",25009.0,35-44 years,35-44,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,17.0,44589.0,Unreliable,0.028%,2007,0.028,17.0,44589.0,38.1259952006,25009,MA,25009,Essex County,Essex County_2007
560,,"Essex County, MA",25009.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,31.0,41532.0,74.641,0.051%,2007,0.051,31.0,41532.0,74.6412404893,25009,MA,25009,Essex County,Essex County_2007
